id,date,week,rank
262,2000-12-30,27,NA
262,2001-01-06,28,NA
262,2001-01-13,29,NA
262,2001-01-20,30,NA
262,2001-01-27,31,NA
262,2001-02-03,32,NA
262,2001-02-10,33,NA
262,2001-02-17,34,NA
262,2001-02-24,35,NA
262,2001-03-03,36,NA
262,2001-03-10,37,NA
262,2001-03-17,38,NA
262,2001-03-24,39,NA
262,2001-03-31,40,NA
262,2001-04-07,41,NA
262,2001-04-14,42,NA
262,2001-04-21,43,NA
262,2001-04-28,44,NA
262,2001-05-05,45,NA
262,2001-05-12,46,NA
262,2001-05-19,47,NA
262,2001-05-26,48,NA
262,2001-06-02,49,NA
262,2001-06-09,50,NA
262,2001-06-16,51,NA
262,2001-06-23,52,NA
262,2001-06-30,53,NA
262,2001-07-07,54,NA
262,2001-07-14,55,NA
262,2001-07-21,56,NA
262,2001-07-28,57,NA
262,2001-08-04,58,NA
262,2001-08-11,59,NA
262,2001-08-18,60,NA
262,2001-08-25,61,NA
262,2001-09-01,62,NA
262,2001-09-08,63,NA
262,2001-09-15,64,NA
262,2001-09-22,65,NA
262,2001-09-29,66,NA
262,2001-10-06,67,NA
262,2001-10-13,68,NA
262,2001-10-20,69,NA
262,2001-10-27,70,NA
262,2001-11-03,71,NA
262,2001-11-10,72,NA
262,2001-11-17,73,NA
262,2001-11-24,74,NA
262,2001-12-01,75,NA
262,2001-12-08,76,NA
263,2000-04-01,1,73
263,2000-04-08,2,66
263,2000-04-15,3,62
263,2000-04-22,4,62
263,2000-04-29,5,76
263,2000-05-06,6,93
263,2000-05-13,7,NA
263,2000-05-20,8,NA
263,2000-05-27,9,NA
263,2000-06-03,10,NA
263,2000-06-10,11,NA
263,2000-06-17,12,NA
263,2000-06-24,13,NA
263,2000-07-01,14,NA
263,2000-07-08,15,NA
263,2000-07-15,16,NA
263,2000-07-22,17,NA
263,2000-07-29,18,NA
263,2000-08-05,19,NA
263,2000-08-12,20,NA
263,2000-08-19,21,NA
263,2000-08-26,22,NA
263,2000-09-02,23,NA
263,2000-09-09,24,NA
263,2000-09-16,25,NA
263,2000-09-23,26,NA
263,2000-09-30,27,NA
263,2000-10-07,28,NA
263,2000-10-14,29,NA
263,2000-10-21,30,NA
263,2000-10-28,31,NA
263,2000-11-04,32,NA
263,2000-11-11,33,NA
263,2000-11-18,34,NA
263,2000-11-25,35,NA
263,2000-12-02,36,NA
263,2000-12-09,37,NA
263,2000-12-16,38,NA
263,2000-12-23,39,NA
263,2000-12-30,40,NA
263,2001-01-06,41,NA
263,2001-01-13,42,NA
263,2001-01-20,43,NA
263,2001-01-27,44,NA
263,2001-02-03,45,NA
263,2001-02-10,46,NA
263,2001-02-17,47,NA
263,2001-02-24,48,NA
263,2001-03-03,49,NA
263,2001-03-10,50,NA
263,2001-03-17,51,NA
263,2001-03-24,52,NA
263,2001-03-31,53,NA
263,2001-04-07,54,NA
263,2001-04-14,55,NA
263,2001-04-21,56,NA
263,2001-04-28,57,NA
263,2001-05-05,58,NA
263,2001-05-12,59,NA
263,2001-05-19,60,NA
263,2001-05-26,61,NA
263,2001-06-02,62,NA
263,2001-06-09,63,NA
263,2001-06-16,64,NA
263,2001-06-23,65,NA
263,2001-06-30,66,NA
263,2001-07-07,67,NA
263,2001-07-14,68,NA
263,2001-07-21,69,NA
263,2001-07-28,70,NA
263,2001-08-04,71,NA
263,2001-08-11,72,NA
263,2001-08-18,73,NA
263,2001-08-25,74,NA
263,2001-09-01,75,NA
263,2001-09-08,76,NA
264,1999-11-20,1,92
264,1999-11-27,2,76
264,1999-12-04,3,73
264,1999-12-11,4,58
264,1999-12-18,5,48
264,1999-12-25,6,48
264,2000-01-01,7,48
264,2000-01-08,8,48
264,2000-01-15,9,49
264,2000-01-22,10,40
264,2000-01-29,11,43
264,2000-02-05,12,51
264,2000-02-12,13,50
264,2000-02-19,14,57
264,2000-02-26,15,63
264,2000-03-04,16,64
264,2000-03-11,17,68
264,2000-03-18,18,82
264,2000-03-25,19,88
264,2000-04-01,20,95
264,2000-04-08,21,NA
264,2000-04-15,22,NA
264,2000-04-22,23,NA
264,2000-04-29,24,NA
264,2000-05-06,25,NA
264,2000-05-13,26,NA
264,2000-05-20,27,NA
264,2000-05-27,28,NA
264,2000-06-03,29,NA
264,2000-06-10,30,NA
264,2000-06-17,31,NA
264,2000-06-24,32,NA
264,2000-07-01,33,NA
264,2000-07-08,34,NA
264,2000-07-15,35,NA
264,2000-07-22,36,NA
264,2000-07-29,37,NA
264,2000-08-05,38,NA
264,2000-08-12,39,NA
264,2000-08-19,40,NA
264,2000-08-26,41,NA
264,2000-09-02,42,NA
264,2000-09-09,43,NA
264,2000-09-16,44,NA
264,2000-09-23,45,NA
264,2000-09-30,46,NA
264,2000-10-07,47,NA
264,2000-10-14,48,NA
264,2000-10-21,49,NA
264,2000-10-28,50,NA
264,2000-11-04,51,NA
264,2000-11-11,52,NA
264,2000-11-18,53,NA
264,2000-11-25,54,NA
264,2000-12-02,55,NA
264,2000-12-09,56,NA
264,2000-12-16,57,NA
264,2000-12-23,58,NA
264,2000-12-30,59,NA
264,2001-01-06,60,NA
264,2001-01-13,61,NA
264,2001-01-20,62,NA
264,2001-01-27,63,NA
264,2001-02-03,64,NA
264,2001-02-10,65,NA
264,2001-02-17,66,NA
264,2001-02-24,67,NA
264,2001-03-03,68,NA
264,2001-03-10,69,NA
264,2001-03-17,70,NA
264,2001-03-24,71,NA
264,2001-03-31,72,NA
264,2001-04-07,73,NA
264,2001-04-14,74,NA
264,2001-04-21,75,NA
264,2001-04-28,76,NA
265,2000-06-24,1,77
265,2000-07-01,2,66
265,2000-07-08,3,61
265,2000-07-15,4,61
265,2000-07-22,5,61
265,2000-07-29,6,55
265,2000-08-05,7,2
265,2000-08-12,8,1
265,2000-08-19,9,1
265,2000-08-26,10,2
265,2000-09-02,11,2
265,2000-09-09,12,4
265,2000-09-16,13,5
265,2000-09-23,14,5
265,2000-09-30,15,7
265,2000-10-07,16,8
265,2000-10-14,17,10
265,2000-10-21,18,10
265,2000-10-28,19,9
265,2000-11-04,20,14
265,2000-11-11,21,17
265,2000-11-18,22,20
265,2000-11-25,23,25
265,2000-12-02,24,31
265,2000-12-09,25,32
265,2000-12-16,26,46
265,2000-12-23,27,NA
265,2000-12-30,28,NA
265,2001-01-06,29,NA
265,2001-01-13,30,NA
265,2001-01-20,31,NA
265,2001-01-27,32,NA
265,2001-02-03,33,NA
265,2001-02-10,34,NA
265,2001-02-17,35,NA
265,2001-02-24,36,NA
265,2001-03-03,37,NA
265,2001-03-10,38,NA
265,2001-03-17,39,NA
265,2001-03-24,40,NA
265,2001-03-31,41,NA
265,2001-04-07,42,NA
265,2001-04-14,43,NA
265,2001-04-21,44,NA
265,2001-04-28,45,NA
265,2001-05-05,46,NA
265,2001-05-12,47,NA
265,2001-05-19,48,NA
265,2001-05-26,49,NA
265,2001-06-02,50,NA
265,2001-06-09,51,NA
265,2001-06-16,52,NA
265,2001-06-23,53,NA
265,2001-06-30,54,NA
265,2001-07-07,55,NA
265,2001-07-14,56,NA
265,2001-07-21,57,NA
265,2001-07-28,58,NA
265,2001-08-04,59,NA
265,2001-08-11,60,NA
265,2001-08-18,61,NA
265,2001-08-25,62,NA
265,2001-09-01,63,NA
265,2001-09-08,64,NA
265,2001-09-15,65,NA
265,2001-09-22,66,NA
265,2001-09-29,67,NA
265,2001-10-06,68,NA
265,2001-10-13,69,NA
265,2001-10-20,70,NA
265,2001-10-27,71,NA
265,2001-11-03,72,NA
265,2001-11-10,73,NA
265,2001-11-17,74,NA
265,2001-11-24,75,NA
265,2001-12-01,76,NA
266,2000-01-29,1,74
266,2000-02-05,2,63
266,2000-02-12,3,35
266,2000-02-19,4,26
266,2000-02-26,5,26
266,2000-03-04,6,23
266,2000-03-11,7,20
266,2000-03-18,8,16
266,2000-03-25,9,13
266,2000-04-01,10,10
266,2000-04-08,11,6
266,2000-04-15,12,6
266,2000-04-22,13,5
266,2000-04-29,14,4
266,2000-05-06,15,4
266,2000-05-13,16,4
266,2000-05-20,17,3
266,2000-05-27,18,3
266,2000-06-03,19,4
266,2000-06-10,20,3
266,2000-06-17,21,7
266,2000-06-24,22,8
266,2000-07-01,23,13
266,2000-07-08,24,17
266,2000-07-15,25,24
266,2000-07-22,26,31
266,2000-07-29,27,43
266,2000-08-05,28,46
266,2000-08-12,29,NA
266,2000-08-19,30,NA
266,2000-08-26,31,NA
266,2000-09-02,32,NA
266,2000-09-09,33,NA
266,2000-09-16,34,NA
266,2000-09-23,35,NA
266,2000-09-30,36,NA
266,2000-10-07,37,NA
266,2000-10-14,38,NA
266,2000-10-21,39,NA
266,2000-10-28,40,NA
266,2000-11-04,41,NA
266,2000-11-11,42,NA
266,2000-11-18,43,NA
266,2000-11-25,44,NA
266,2000-12-02,45,NA
266,2000-12-09,46,NA
266,2000-12-16,47,NA
266,2000-12-23,48,NA
266,2000-12-30,49,NA
266,2001-01-06,50,NA
266,2001-01-13,51,NA
266,2001-01-20,52,NA
266,2001-01-27,53,NA
266,2001-02-03,54,NA
266,2001-02-10,55,NA
266,2001-02-17,56,NA
266,2001-02-24,57,NA
266,2001-03-03,58,NA
266,2001-03-10,59,NA
266,2001-03-17,60,NA
266,2001-03-24,61,NA
266,2001-03-31,62,NA
266,2001-04-07,63,NA
266,2001-04-14,64,NA
266,2001-04-21,65,NA
266,2001-04-28,66,NA
266,2001-05-05,67,NA
266,2001-05-12,68,NA
266,2001-05-19,69,NA
266,2001-05-26,70,NA
266,2001-06-02,71,NA
266,2001-06-09,72,NA
266,2001-06-16,73,NA
266,2001-06-23,74,NA
266,2001-06-30,75,NA
266,2001-07-07,76,NA
267,2000-07-15,1,75
267,2000-07-22,2,67
267,2000-07-29,3,66
267,2000-08-05,4,59
267,2000-08-12,5,63
267,2000-08-19,6,71
267,2000-08-26,7,78
267,2000-09-02,8,81
267,2000-09-09,9,78
267,2000-09-16,10,78
267,2000-09-23,11,84
267,2000-09-30,12,87
267,2000-10-07,13,94
267,2000-10-14,14,91
267,2000-10-21,15,93
267,2000-10-28,16,95
267,2000-11-04,17,100
267,2000-11-11,18,98
267,2000-11-18,19,96
267,2000-11-25,20,98
267,2000-12-02,21,NA
267,2000-12-09,22,NA
267,2000-12-16,23,NA
267,2000-12-23,24,NA
267,2000-12-30,25,NA
267,2001-01-06,26,NA
267,2001-01-13,27,NA
267,2001-01-20,28,NA
267,2001-01-27,29,NA
267,2001-02-03,30,NA
267,2001-02-10,31,NA
267,2001-02-17,32,NA
267,2001-02-24,33,NA
267,2001-03-03,34,NA
267,2001-03-10,35,NA
267,2001-03-17,36,NA
267,2001-03-24,37,NA
267,2001-03-31,38,NA
267,2001-04-07,39,NA
267,2001-04-14,40,NA
267,2001-04-21,41,NA
267,2001-04-28,42,NA
267,2001-05-05,43,NA
267,2001-05-12,44,NA
267,2001-05-19,45,NA
267,2001-05-26,46,NA
267,2001-06-02,47,NA
267,2001-06-09,48,NA
267,2001-06-16,49,NA
267,2001-06-23,50,NA
267,2001-06-30,51,NA
267,2001-07-07,52,NA
267,2001-07-14,53,NA
267,2001-07-21,54,NA
267,2001-07-28,55,NA
267,2001-08-04,56,NA
267,2001-08-11,57,NA
267,2001-08-18,58,NA
267,2001-08-25,59,NA
267,2001-09-01,60,NA
267,2001-09-08,61,NA
267,2001-09-15,62,NA
267,2001-09-22,63,NA
267,2001-09-29,64,NA
267,2001-10-06,65,NA
267,2001-10-13,66,NA
267,2001-10-20,67,NA
267,2001-10-27,68,NA
267,2001-11-03,69,NA
267,2001-11-10,70,NA
267,2001-11-17,71,NA
267,2001-11-24,72,NA
267,2001-12-01,73,NA
267,2001-12-08,74,NA
267,2001-12-15,75,NA
267,2001-12-22,76,NA
268,1999-10-30,1,83
268,1999-11-06,2,59
268,1999-11-13,3,56
268,1999-11-20,4,46
268,1999-11-27,5,27
268,1999-12-04,6,23
268,1999-12-11,7,19
268,1999-12-18,8,16
268,1999-12-25,9,14
268,2000-01-01,10,14
268,2000-01-08,11,16
268,2000-01-15,12,15
268,2000-01-22,13,12
268,2000-01-29,14,11
268,2000-02-05,15,13
268,2000-02-12,16,17
268,2000-02-19,17,20
268,2000-02-26,18,23
268,2000-03-04,19,24
268,2000-03-11,20,25
268,2000-03-18,21,27
268,2000-03-25,22,31
268,2000-04-01,23,33
268,2000-04-08,24,35
268,2000-04-15,25,41
268,2000-04-22,26,48
268,2000-04-29,27,NA
268,2000-05-06,28,NA
268,2000-05-13,29,NA
268,2000-05-20,30,NA
268,2000-05-27,31,NA
268,2000-06-03,32,NA
268,2000-06-10,33,NA
268,2000-06-17,34,NA
268,2000-06-24,35,NA
268,2000-07-01,36,NA
268,2000-07-08,37,NA
268,2000-07-15,38,NA
268,2000-07-22,39,NA
268,2000-07-29,40,NA
268,2000-08-05,41,NA
268,2000-08-12,42,NA
268,2000-08-19,43,NA
268,2000-08-26,44,NA
268,2000-09-02,45,NA
268,2000-09-09,46,NA
268,2000-09-16,47,NA
268,2000-09-23,48,NA
268,2000-09-30,49,NA
268,2000-10-07,50,NA
268,2000-10-14,51,NA
268,2000-10-21,52,NA
268,2000-10-28,53,NA
268,2000-11-04,54,NA
268,2000-11-11,55,NA
268,2000-11-18,56,NA
268,2000-11-25,57,NA
268,2000-12-02,58,NA
268,2000-12-09,59,NA
268,2000-12-16,60,NA
268,2000-12-23,61,NA
268,2000-12-30,62,NA
268,2001-01-06,63,NA
268,2001-01-13,64,NA
268,2001-01-20,65,NA
268,2001-01-27,66,NA
268,2001-02-03,67,NA
268,2001-02-10,68,NA
268,2001-02-17,69,NA
268,2001-02-24,70,NA
268,2001-03-03,71,NA
268,2001-03-10,72,NA
268,2001-03-17,73,NA
268,2001-03-24,74,NA
268,2001-03-31,75,NA
268,2001-04-07,76,NA
269,2000-02-12,1,99
269,2000-02-19,2,99
269,2000-02-26,3,99
269,2000-03-04,4,99
269,2000-03-11,5,NA
269,2000-03-18,6,NA
269,2000-03-25,7,NA
269,2000-04-01,8,NA
269,2000-04-08,9,NA
269,2000-04-15,10,NA
269,2000-04-22,11,NA
269,2000-04-29,12,NA
269,2000-05-06,13,NA
269,2000-05-13,14,NA
269,2000-05-20,15,NA
269,2000-05-27,16,NA
269,2000-06-03,17,NA
269,2000-06-10,18,NA
269,2000-06-17,19,NA
269,2000-06-24,20,NA
269,2000-07-01,21,NA
269,2000-07-08,22,NA
269,2000-07-15,23,NA
269,2000-07-22,24,NA
269,2000-07-29,25,NA
269,2000-08-05,26,NA
269,2000-08-12,27,NA
269,2000-08-19,28,NA
269,2000-08-26,29,NA
269,2000-09-02,30,NA
269,2000-09-09,31,NA
269,2000-09-16,32,NA
269,2000-09-23,33,NA
269,2000-09-30,34,NA
269,2000-10-07,35,NA
269,2000-10-14,36,NA
269,2000-10-21,37,NA
269,2000-10-28,38,NA
269,2000-11-04,39,NA
269,2000-11-11,40,NA
269,2000-11-18,41,NA
269,2000-11-25,42,NA
269,2000-12-02,43,NA
269,2000-12-09,44,NA
269,2000-12-16,45,NA
269,2000-12-23,46,NA
269,2000-12-30,47,NA
269,2001-01-06,48,NA
269,2001-01-13,49,NA
269,2001-01-20,50,NA
269,2001-01-27,51,NA
269,2001-02-03,52,NA
269,2001-02-10,53,NA
269,2001-02-17,54,NA
269,2001-02-24,55,NA
269,2001-03-03,56,NA
269,2001-03-10,57,NA
269,2001-03-17,58,NA
269,2001-03-24,59,NA
269,2001-03-31,60,NA
269,2001-04-07,61,NA
269,2001-04-14,62,NA
269,2001-04-21,63,NA
269,2001-04-28,64,NA
269,2001-05-05,65,NA
269,2001-05-12,66,NA
269,2001-05-19,67,NA
269,2001-05-26,68,NA
269,2001-06-02,69,NA
269,2001-06-09,70,NA
269,2001-06-16,71,NA
269,2001-06-23,72,NA
269,2001-06-30,73,NA
269,2001-07-07,74,NA
269,2001-07-14,75,NA
269,2001-07-21,76,NA
270,2000-04-08,1,80
270,2000-04-15,2,80
270,2000-04-22,3,80
270,2000-04-29,4,79
270,2000-05-06,5,72
270,2000-05-13,6,73
270,2000-05-20,7,65
270,2000-05-27,8,64
270,2000-06-03,9,60
270,2000-06-10,10,60
270,2000-06-17,11,48
270,2000-06-24,12,48
270,2000-07-01,13,48
270,2000-07-08,14,43
270,2000-07-15,15,35
270,2000-07-22,16,32
270,2000-07-29,17,30
270,2000-08-05,18,32
270,2000-08-12,19,37
270,2000-08-19,20,26
270,2000-08-26,21,31
270,2000-09-02,22,28
270,2000-09-09,23,30
270,2000-09-16,24,32
270,2000-09-23,25,39
270,2000-09-30,26,35
270,2000-10-07,27,NA
270,2000-10-14,28,NA
270,2000-10-21,29,NA
270,2000-10-28,30,NA
270,2000-11-04,31,NA
270,2000-11-11,32,NA
270,2000-11-18,33,NA
270,2000-11-25,34,NA
270,2000-12-02,35,NA
270,2000-12-09,36,NA
270,2000-12-16,37,NA
270,2000-12-23,38,NA
270,2000-12-30,39,NA
270,2001-01-06,40,NA
270,2001-01-13,41,NA
270,2001-01-20,42,NA
270,2001-01-27,43,NA
270,2001-02-03,44,NA
270,2001-02-10,45,NA
270,2001-02-17,46,NA
270,2001-02-24,47,NA
270,2001-03-03,48,NA
270,2001-03-10,49,NA
270,2001-03-17,50,NA
270,2001-03-24,51,NA
270,2001-03-31,52,NA
270,2001-04-07,53,NA
270,2001-04-14,54,NA
270,2001-04-21,55,NA
270,2001-04-28,56,NA
270,2001-05-05,57,NA
270,2001-05-12,58,NA
270,2001-05-19,59,NA
270,2001-05-26,60,NA
270,2001-06-02,61,NA
270,2001-06-09,62,NA
270,2001-06-16,63,NA
270,2001-06-23,64,NA
270,2001-06-30,65,NA
270,2001-07-07,66,NA
270,2001-07-14,67,NA
270,2001-07-21,68,NA
270,2001-07-28,69,NA
270,2001-08-04,70,NA
270,2001-08-11,71,NA
270,2001-08-18,72,NA
270,2001-08-25,73,NA
270,2001-09-01,74,NA
270,2001-09-08,75,NA
270,2001-09-15,76,NA
271,2000-01-22,1,67
271,2000-01-29,2,52
271,2000-02-05,3,30
271,2000-02-12,4,23
271,2000-02-19,5,19
271,2000-02-26,6,17
271,2000-03-04,7,16
271,2000-03-11,8,16
271,2000-03-18,9,14
271,2000-03-25,10,12
271,2000-04-01,11,13
271,2000-04-08,12,13
271,2000-04-15,13,11
271,2000-04-22,14,8
271,2000-04-29,15,10
271,2000-05-06,16,10
271,2000-05-13,17,11
271,2000-05-20,18,14
271,2000-05-27,19,17
271,2000-06-03,20,19
271,2000-06-10,21,21
271,2000-06-17,22,31
271,2000-06-24,23,38
271,2000-07-01,24,49
271,2000-07-08,25,NA
271,2000-07-15,26,NA
271,2000-07-22,27,NA
271,2000-07-29,28,NA
271,2000-08-05,29,NA
271,2000-08-12,30,NA
271,2000-08-19,31,NA
271,2000-08-26,32,NA
271,2000-09-02,33,NA
271,2000-09-09,34,NA
271,2000-09-16,35,NA
271,2000-09-23,36,NA
271,2000-09-30,37,NA
271,2000-10-07,38,NA
271,2000-10-14,39,NA
271,2000-10-21,40,NA
271,2000-10-28,41,NA
271,2000-11-04,42,NA
271,2000-11-11,43,NA
271,2000-11-18,44,NA
271,2000-11-25,45,NA
271,2000-12-02,46,NA
271,2000-12-09,47,NA
271,2000-12-16,48,NA
271,2000-12-23,49,NA
271,2000-12-30,50,NA
271,2001-01-06,51,NA
271,2001-01-13,52,NA
271,2001-01-20,53,NA
271,2001-01-27,54,NA
271,2001-02-03,55,NA
271,2001-02-10,56,NA
271,2001-02-17,57,NA
271,2001-02-24,58,NA
271,2001-03-03,59,NA
271,2001-03-10,60,NA
271,2001-03-17,61,NA
271,2001-03-24,62,NA
271,2001-03-31,63,NA
271,2001-04-07,64,NA
271,2001-04-14,65,NA
271,2001-04-21,66,NA
271,2001-04-28,67,NA
271,2001-05-05,68,NA
271,2001-05-12,69,NA
271,2001-05-19,70,NA
271,2001-05-26,71,NA
271,2001-06-02,72,NA
271,2001-06-09,73,NA
271,2001-06-16,74,NA
271,2001-06-23,75,NA
271,2001-06-30,76,NA
272,2000-07-08,1,94
272,2000-07-15,2,90
272,2000-07-22,3,81
272,2000-07-29,4,64
272,2000-08-05,5,56
272,2000-08-12,6,43
272,2000-08-19,7,35
272,2000-08-26,8,27
272,2000-09-02,9,25
272,2000-09-09,10,22
272,2000-09-16,11,22
272,2000-09-23,12,27
272,2000-09-30,13,27
272,2000-10-07,14,27
272,2000-10-14,15,31
272,2000-10-21,16,31
272,2000-10-28,17,30
272,2000-11-04,18,34
272,2000-11-11,19,31
272,2000-11-18,20,34
272,2000-11-25,21,34
272,2000-12-02,22,38
272,2000-12-09,23,45
272,2000-12-16,24,50
272,2000-12-23,25,NA
272,2000-12-30,26,NA
272,2001-01-06,27,NA
272,2001-01-13,28,NA
272,2001-01-20,29,NA
272,2001-01-27,30,NA
272,2001-02-03,31,NA
272,2001-02-10,32,NA
272,2001-02-17,33,NA
272,2001-02-24,34,NA
272,2001-03-03,35,NA
272,2001-03-10,36,NA
272,2001-03-17,37,NA
272,2001-03-24,38,NA
272,2001-03-31,39,NA
272,2001-04-07,40,NA
272,2001-04-14,41,NA
272,2001-04-21,42,NA
272,2001-04-28,43,NA
272,2001-05-05,44,NA
272,2001-05-12,45,NA
272,2001-05-19,46,NA
272,2001-05-26,47,NA
272,2001-06-02,48,NA
272,2001-06-09,49,NA
272,2001-06-16,50,NA
272,2001-06-23,51,NA
272,2001-06-30,52,NA
272,2001-07-07,53,NA
272,2001-07-14,54,NA
272,2001-07-21,55,NA
272,2001-07-28,56,NA
272,2001-08-04,57,NA
272,2001-08-11,58,NA
272,2001-08-18,59,NA
272,2001-08-25,60,NA
272,2001-09-01,61,NA
272,2001-09-08,62,NA
272,2001-09-15,63,NA
272,2001-09-22,64,NA
272,2001-09-29,65,NA
272,2001-10-06,66,NA
272,2001-10-13,67,NA
272,2001-10-20,68,NA
272,2001-10-27,69,NA
272,2001-11-03,70,NA
272,2001-11-10,71,NA
272,2001-11-17,72,NA
272,2001-11-24,73,NA
272,2001-12-01,74,NA
272,2001-12-08,75,NA
272,2001-12-15,76,NA
273,2000-01-29,1,76
273,2000-02-05,2,59
273,2000-02-12,3,52
273,2000-02-19,4,52
273,2000-02-26,5,14
273,2000-03-04,6,14
273,2000-03-11,7,17
273,2000-03-18,8,24
273,2000-03-25,9,33
273,2000-04-01,10,35
273,2000-04-08,11,41
273,2000-04-15,12,45
273,2000-04-22,13,54
273,2000-04-29,14,64
273,2000-05-06,15,64
273,2000-05-13,16,81
273,2000-05-20,17,97
273,2000-05-27,18,92
273,2000-06-03,19,86
273,2000-06-10,20,90
273,2000-06-17,21,NA
273,2000-06-24,22,NA
273,2000-07-01,23,NA
273,2000-07-08,24,NA
273,2000-07-15,25,NA
273,2000-07-22,26,NA
273,2000-07-29,27,NA
273,2000-08-05,28,NA
273,2000-08-12,29,NA
273,2000-08-19,30,NA
273,2000-08-26,31,NA
273,2000-09-02,32,NA
273,2000-09-09,33,NA
273,2000-09-16,34,NA
273,2000-09-23,35,NA
273,2000-09-30,36,NA
273,2000-10-07,37,NA
273,2000-10-14,38,NA
273,2000-10-21,39,NA
273,2000-10-28,40,NA
273,2000-11-04,41,NA
273,2000-11-11,42,NA
273,2000-11-18,43,NA
273,2000-11-25,44,NA
273,2000-12-02,45,NA
273,2000-12-09,46,NA
273,2000-12-16,47,NA
273,2000-12-23,48,NA
273,2000-12-30,49,NA
273,2001-01-06,50,NA
273,2001-01-13,51,NA
273,2001-01-20,52,NA
273,2001-01-27,53,NA
273,2001-02-03,54,NA
273,2001-02-10,55,NA
273,2001-02-17,56,NA
273,2001-02-24,57,NA
273,2001-03-03,58,NA
273,2001-03-10,59,NA
273,2001-03-17,60,NA
273,2001-03-24,61,NA
273,2001-03-31,62,NA
273,2001-04-07,63,NA
273,2001-04-14,64,NA
273,2001-04-21,65,NA
273,2001-04-28,66,NA
273,2001-05-05,67,NA
273,2001-05-12,68,NA
273,2001-05-19,69,NA
273,2001-05-26,70,NA
273,2001-06-02,71,NA
273,2001-06-09,72,NA
273,2001-06-16,73,NA
273,2001-06-23,74,NA
273,2001-06-30,75,NA
273,2001-07-07,76,NA
274,2000-08-12,1,61
274,2000-08-19,2,41
274,2000-08-26,3,28
274,2000-09-02,4,26
274,2000-09-09,5,23
274,2000-09-16,6,29
274,2000-09-23,7,30
274,2000-09-30,8,40
274,2000-10-07,9,66
274,2000-10-14,10,86
274,2000-10-21,11,100
274,2000-10-28,12,NA
274,2000-11-04,13,NA
274,2000-11-11,14,NA
274,2000-11-18,15,NA
274,2000-11-25,16,NA
274,2000-12-02,17,NA
274,2000-12-09,18,NA
274,2000-12-16,19,NA
274,2000-12-23,20,NA
274,2000-12-30,21,NA
274,2001-01-06,22,NA
274,2001-01-13,23,NA
274,2001-01-20,24,NA
274,2001-01-27,25,NA
274,2001-02-03,26,NA
274,2001-02-10,27,NA
274,2001-02-17,28,NA
274,2001-02-24,29,NA
274,2001-03-03,30,NA
274,2001-03-10,31,NA
274,2001-03-17,32,NA
274,2001-03-24,33,NA
274,2001-03-31,34,NA
274,2001-04-07,35,NA
274,2001-04-14,36,NA
274,2001-04-21,37,NA
274,2001-04-28,38,NA
274,2001-05-05,39,NA
274,2001-05-12,40,NA
274,2001-05-19,41,NA
274,2001-05-26,42,NA
274,2001-06-02,43,NA
274,2001-06-09,44,NA
274,2001-06-16,45,NA
274,2001-06-23,46,NA
274,2001-06-30,47,NA
274,2001-07-07,48,NA
274,2001-07-14,49,NA
274,2001-07-21,50,NA
274,2001-07-28,51,NA
274,2001-08-04,52,NA
274,2001-08-11,53,NA
274,2001-08-18,54,NA
274,2001-08-25,55,NA
274,2001-09-01,56,NA
274,2001-09-08,57,NA
274,2001-09-15,58,NA
274,2001-09-22,59,NA
274,2001-09-29,60,NA
274,2001-10-06,61,NA
274,2001-10-13,62,NA
274,2001-10-20,63,NA
274,2001-10-27,64,NA
274,2001-11-03,65,NA
274,2001-11-10,66,NA
274,2001-11-17,67,NA
274,2001-11-24,68,NA
274,2001-12-01,69,NA
274,2001-12-08,70,NA
274,2001-12-15,71,NA
274,2001-12-22,72,NA
274,2001-12-29,73,NA
274,2002-01-05,74,NA
274,2002-01-12,75,NA
274,2002-01-19,76,NA
275,2000-04-22,1,67
275,2000-04-29,2,38
275,2000-05-06,3,26
275,2000-05-13,4,19
275,2000-05-20,5,15
275,2000-05-27,6,13
275,2000-06-03,7,12
275,2000-06-10,8,9
275,2000-06-17,9,9
275,2000-06-24,10,10
275,2000-07-01,11,14
275,2000-07-08,12,15
275,2000-07-15,13,17
275,2000-07-22,14,24
275,2000-07-29,15,35
275,2000-08-05,16,49
275,2000-08-12,17,77
275,2000-08-19,18,85
275,2000-08-26,19,90
275,2000-09-02,20,96
275,2000-09-09,21,NA
275,2000-09-16,22,NA
275,2000-09-23,23,NA
275,2000-09-30,24,NA
275,2000-10-07,25,NA
275,2000-10-14,26,NA
275,2000-10-21,27,NA
275,2000-10-28,28,NA
275,2000-11-04,29,NA
275,2000-11-11,30,NA
275,2000-11-18,31,NA
275,2000-11-25,32,NA
275,2000-12-02,33,NA
275,2000-12-09,34,NA
275,2000-12-16,35,NA
275,2000-12-23,36,NA
275,2000-12-30,37,NA
275,2001-01-06,38,NA
275,2001-01-13,39,NA
275,2001-01-20,40,NA
275,2001-01-27,41,NA
275,2001-02-03,42,NA
275,2001-02-10,43,NA
275,2001-02-17,44,NA
275,2001-02-24,45,NA
275,2001-03-03,46,NA
275,2001-03-10,47,NA
275,2001-03-17,48,NA
275,2001-03-24,49,NA
275,2001-03-31,50,NA
275,2001-04-07,51,NA
275,2001-04-14,52,NA
275,2001-04-21,53,NA
275,2001-04-28,54,NA
275,2001-05-05,55,NA
