year,artist,time,track,date,week,rank
2000,"Smith, Will",03:58:00,Freakin' It,2001-07-21,76,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-04-08,1,80
2000,Son By Four,03:30:00,A Puro Dolor,2000-04-15,2,80
2000,Son By Four,03:30:00,A Puro Dolor,2000-04-22,3,80
2000,Son By Four,03:30:00,A Puro Dolor,2000-04-29,4,79
2000,Son By Four,03:30:00,A Puro Dolor,2000-05-06,5,72
2000,Son By Four,03:30:00,A Puro Dolor,2000-05-13,6,73
2000,Son By Four,03:30:00,A Puro Dolor,2000-05-20,7,65
2000,Son By Four,03:30:00,A Puro Dolor,2000-05-27,8,64
2000,Son By Four,03:30:00,A Puro Dolor,2000-06-03,9,60
2000,Son By Four,03:30:00,A Puro Dolor,2000-06-10,10,60
2000,Son By Four,03:30:00,A Puro Dolor,2000-06-17,11,48
2000,Son By Four,03:30:00,A Puro Dolor,2000-06-24,12,48
2000,Son By Four,03:30:00,A Puro Dolor,2000-07-01,13,48
2000,Son By Four,03:30:00,A Puro Dolor,2000-07-08,14,43
2000,Son By Four,03:30:00,A Puro Dolor,2000-07-15,15,35
2000,Son By Four,03:30:00,A Puro Dolor,2000-07-22,16,32
2000,Son By Four,03:30:00,A Puro Dolor,2000-07-29,17,30
2000,Son By Four,03:30:00,A Puro Dolor,2000-08-05,18,32
2000,Son By Four,03:30:00,A Puro Dolor,2000-08-12,19,37
2000,Son By Four,03:30:00,A Puro Dolor,2000-08-19,20,26
2000,Son By Four,03:30:00,A Puro Dolor,2000-08-26,21,31
2000,Son By Four,03:30:00,A Puro Dolor,2000-09-02,22,28
2000,Son By Four,03:30:00,A Puro Dolor,2000-09-09,23,30
2000,Son By Four,03:30:00,A Puro Dolor,2000-09-16,24,32
2000,Son By Four,03:30:00,A Puro Dolor,2000-09-23,25,39
2000,Son By Four,03:30:00,A Puro Dolor,2000-09-30,26,35
2000,Son By Four,03:30:00,A Puro Dolor,2000-10-07,27,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-10-14,28,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-10-21,29,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-10-28,30,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-11-04,31,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-11-11,32,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-11-18,33,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-11-25,34,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-12-02,35,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-12-09,36,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-12-16,37,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-12-23,38,NA
2000,Son By Four,03:30:00,A Puro Dolor,2000-12-30,39,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-01-06,40,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-01-13,41,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-01-20,42,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-01-27,43,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-02-03,44,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-02-10,45,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-02-17,46,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-02-24,47,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-03-03,48,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-03-10,49,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-03-17,50,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-03-24,51,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-03-31,52,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-04-07,53,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-04-14,54,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-04-21,55,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-04-28,56,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-05-05,57,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-05-12,58,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-05-19,59,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-05-26,60,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-06-02,61,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-06-09,62,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-06-16,63,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-06-23,64,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-06-30,65,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-07-07,66,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-07-14,67,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-07-21,68,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-07-28,69,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-08-04,70,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-08-11,71,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-08-18,72,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-08-25,73,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-09-01,74,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-09-08,75,NA
2000,Son By Four,03:30:00,A Puro Dolor,2001-09-15,76,NA
2000,Sonique,03:48:00,It Feels So Good,2000-01-22,1,67
2000,Sonique,03:48:00,It Feels So Good,2000-01-29,2,52
2000,Sonique,03:48:00,It Feels So Good,2000-02-05,3,30
2000,Sonique,03:48:00,It Feels So Good,2000-02-12,4,23
2000,Sonique,03:48:00,It Feels So Good,2000-02-19,5,19
2000,Sonique,03:48:00,It Feels So Good,2000-02-26,6,17
2000,Sonique,03:48:00,It Feels So Good,2000-03-04,7,16
2000,Sonique,03:48:00,It Feels So Good,2000-03-11,8,16
2000,Sonique,03:48:00,It Feels So Good,2000-03-18,9,14
2000,Sonique,03:48:00,It Feels So Good,2000-03-25,10,12
2000,Sonique,03:48:00,It Feels So Good,2000-04-01,11,13
2000,Sonique,03:48:00,It Feels So Good,2000-04-08,12,13
2000,Sonique,03:48:00,It Feels So Good,2000-04-15,13,11
2000,Sonique,03:48:00,It Feels So Good,2000-04-22,14,8
2000,Sonique,03:48:00,It Feels So Good,2000-04-29,15,10
2000,Sonique,03:48:00,It Feels So Good,2000-05-06,16,10
2000,Sonique,03:48:00,It Feels So Good,2000-05-13,17,11
2000,Sonique,03:48:00,It Feels So Good,2000-05-20,18,14
2000,Sonique,03:48:00,It Feels So Good,2000-05-27,19,17
2000,Sonique,03:48:00,It Feels So Good,2000-06-03,20,19
2000,Sonique,03:48:00,It Feels So Good,2000-06-10,21,21
2000,Sonique,03:48:00,It Feels So Good,2000-06-17,22,31
2000,Sonique,03:48:00,It Feels So Good,2000-06-24,23,38
2000,Sonique,03:48:00,It Feels So Good,2000-07-01,24,49
2000,Sonique,03:48:00,It Feels So Good,2000-07-08,25,NA
2000,Sonique,03:48:00,It Feels So Good,2000-07-15,26,NA
2000,Sonique,03:48:00,It Feels So Good,2000-07-22,27,NA
2000,Sonique,03:48:00,It Feels So Good,2000-07-29,28,NA
2000,Sonique,03:48:00,It Feels So Good,2000-08-05,29,NA
2000,Sonique,03:48:00,It Feels So Good,2000-08-12,30,NA
2000,Sonique,03:48:00,It Feels So Good,2000-08-19,31,NA
2000,Sonique,03:48:00,It Feels So Good,2000-08-26,32,NA
2000,Sonique,03:48:00,It Feels So Good,2000-09-02,33,NA
2000,Sonique,03:48:00,It Feels So Good,2000-09-09,34,NA
2000,Sonique,03:48:00,It Feels So Good,2000-09-16,35,NA
2000,Sonique,03:48:00,It Feels So Good,2000-09-23,36,NA
2000,Sonique,03:48:00,It Feels So Good,2000-09-30,37,NA
2000,Sonique,03:48:00,It Feels So Good,2000-10-07,38,NA
2000,Sonique,03:48:00,It Feels So Good,2000-10-14,39,NA
2000,Sonique,03:48:00,It Feels So Good,2000-10-21,40,NA
2000,Sonique,03:48:00,It Feels So Good,2000-10-28,41,NA
2000,Sonique,03:48:00,It Feels So Good,2000-11-04,42,NA
2000,Sonique,03:48:00,It Feels So Good,2000-11-11,43,NA
2000,Sonique,03:48:00,It Feels So Good,2000-11-18,44,NA
2000,Sonique,03:48:00,It Feels So Good,2000-11-25,45,NA
2000,Sonique,03:48:00,It Feels So Good,2000-12-02,46,NA
2000,Sonique,03:48:00,It Feels So Good,2000-12-09,47,NA
2000,Sonique,03:48:00,It Feels So Good,2000-12-16,48,NA
2000,Sonique,03:48:00,It Feels So Good,2000-12-23,49,NA
2000,Sonique,03:48:00,It Feels So Good,2000-12-30,50,NA
2000,Sonique,03:48:00,It Feels So Good,2001-01-06,51,NA
2000,Sonique,03:48:00,It Feels So Good,2001-01-13,52,NA
2000,Sonique,03:48:00,It Feels So Good,2001-01-20,53,NA
2000,Sonique,03:48:00,It Feels So Good,2001-01-27,54,NA
2000,Sonique,03:48:00,It Feels So Good,2001-02-03,55,NA
2000,Sonique,03:48:00,It Feels So Good,2001-02-10,56,NA
2000,Sonique,03:48:00,It Feels So Good,2001-02-17,57,NA
2000,Sonique,03:48:00,It Feels So Good,2001-02-24,58,NA
2000,Sonique,03:48:00,It Feels So Good,2001-03-03,59,NA
2000,Sonique,03:48:00,It Feels So Good,2001-03-10,60,NA
2000,Sonique,03:48:00,It Feels So Good,2001-03-17,61,NA
2000,Sonique,03:48:00,It Feels So Good,2001-03-24,62,NA
2000,Sonique,03:48:00,It Feels So Good,2001-03-31,63,NA
2000,Sonique,03:48:00,It Feels So Good,2001-04-07,64,NA
2000,Sonique,03:48:00,It Feels So Good,2001-04-14,65,NA
2000,Sonique,03:48:00,It Feels So Good,2001-04-21,66,NA
2000,Sonique,03:48:00,It Feels So Good,2001-04-28,67,NA
2000,Sonique,03:48:00,It Feels So Good,2001-05-05,68,NA
2000,Sonique,03:48:00,It Feels So Good,2001-05-12,69,NA
2000,Sonique,03:48:00,It Feels So Good,2001-05-19,70,NA
2000,Sonique,03:48:00,It Feels So Good,2001-05-26,71,NA
2000,Sonique,03:48:00,It Feels So Good,2001-06-02,72,NA
2000,Sonique,03:48:00,It Feels So Good,2001-06-09,73,NA
2000,Sonique,03:48:00,It Feels So Good,2001-06-16,74,NA
2000,Sonique,03:48:00,It Feels So Good,2001-06-23,75,NA
2000,Sonique,03:48:00,It Feels So Good,2001-06-30,76,NA
2000,SoulDecision,03:25:00,Faded,2000-07-08,1,94
2000,SoulDecision,03:25:00,Faded,2000-07-15,2,90
2000,SoulDecision,03:25:00,Faded,2000-07-22,3,81
2000,SoulDecision,03:25:00,Faded,2000-07-29,4,64
2000,SoulDecision,03:25:00,Faded,2000-08-05,5,56
2000,SoulDecision,03:25:00,Faded,2000-08-12,6,43
2000,SoulDecision,03:25:00,Faded,2000-08-19,7,35
2000,SoulDecision,03:25:00,Faded,2000-08-26,8,27
2000,SoulDecision,03:25:00,Faded,2000-09-02,9,25
2000,SoulDecision,03:25:00,Faded,2000-09-09,10,22
2000,SoulDecision,03:25:00,Faded,2000-09-16,11,22
2000,SoulDecision,03:25:00,Faded,2000-09-23,12,27
2000,SoulDecision,03:25:00,Faded,2000-09-30,13,27
2000,SoulDecision,03:25:00,Faded,2000-10-07,14,27
2000,SoulDecision,03:25:00,Faded,2000-10-14,15,31
2000,SoulDecision,03:25:00,Faded,2000-10-21,16,31
2000,SoulDecision,03:25:00,Faded,2000-10-28,17,30
2000,SoulDecision,03:25:00,Faded,2000-11-04,18,34
2000,SoulDecision,03:25:00,Faded,2000-11-11,19,31
2000,SoulDecision,03:25:00,Faded,2000-11-18,20,34
2000,SoulDecision,03:25:00,Faded,2000-11-25,21,34
2000,SoulDecision,03:25:00,Faded,2000-12-02,22,38
2000,SoulDecision,03:25:00,Faded,2000-12-09,23,45
2000,SoulDecision,03:25:00,Faded,2000-12-16,24,50
2000,SoulDecision,03:25:00,Faded,2000-12-23,25,NA
2000,SoulDecision,03:25:00,Faded,2000-12-30,26,NA
2000,SoulDecision,03:25:00,Faded,2001-01-06,27,NA
2000,SoulDecision,03:25:00,Faded,2001-01-13,28,NA
2000,SoulDecision,03:25:00,Faded,2001-01-20,29,NA
2000,SoulDecision,03:25:00,Faded,2001-01-27,30,NA
2000,SoulDecision,03:25:00,Faded,2001-02-03,31,NA
2000,SoulDecision,03:25:00,Faded,2001-02-10,32,NA
2000,SoulDecision,03:25:00,Faded,2001-02-17,33,NA
2000,SoulDecision,03:25:00,Faded,2001-02-24,34,NA
2000,SoulDecision,03:25:00,Faded,2001-03-03,35,NA
2000,SoulDecision,03:25:00,Faded,2001-03-10,36,NA
2000,SoulDecision,03:25:00,Faded,2001-03-17,37,NA
2000,SoulDecision,03:25:00,Faded,2001-03-24,38,NA
2000,SoulDecision,03:25:00,Faded,2001-03-31,39,NA
2000,SoulDecision,03:25:00,Faded,2001-04-07,40,NA
2000,SoulDecision,03:25:00,Faded,2001-04-14,41,NA
2000,SoulDecision,03:25:00,Faded,2001-04-21,42,NA
2000,SoulDecision,03:25:00,Faded,2001-04-28,43,NA
2000,SoulDecision,03:25:00,Faded,2001-05-05,44,NA
2000,SoulDecision,03:25:00,Faded,2001-05-12,45,NA
2000,SoulDecision,03:25:00,Faded,2001-05-19,46,NA
2000,SoulDecision,03:25:00,Faded,2001-05-26,47,NA
2000,SoulDecision,03:25:00,Faded,2001-06-02,48,NA
2000,SoulDecision,03:25:00,Faded,2001-06-09,49,NA
2000,SoulDecision,03:25:00,Faded,2001-06-16,50,NA
2000,SoulDecision,03:25:00,Faded,2001-06-23,51,NA
2000,SoulDecision,03:25:00,Faded,2001-06-30,52,NA
2000,SoulDecision,03:25:00,Faded,2001-07-07,53,NA
2000,SoulDecision,03:25:00,Faded,2001-07-14,54,NA
2000,SoulDecision,03:25:00,Faded,2001-07-21,55,NA
2000,SoulDecision,03:25:00,Faded,2001-07-28,56,NA
2000,SoulDecision,03:25:00,Faded,2001-08-04,57,NA
2000,SoulDecision,03:25:00,Faded,2001-08-11,58,NA
2000,SoulDecision,03:25:00,Faded,2001-08-18,59,NA
2000,SoulDecision,03:25:00,Faded,2001-08-25,60,NA
2000,SoulDecision,03:25:00,Faded,2001-09-01,61,NA
2000,SoulDecision,03:25:00,Faded,2001-09-08,62,NA
2000,SoulDecision,03:25:00,Faded,2001-09-15,63,NA
2000,SoulDecision,03:25:00,Faded,2001-09-22,64,NA
2000,SoulDecision,03:25:00,Faded,2001-09-29,65,NA
2000,SoulDecision,03:25:00,Faded,2001-10-06,66,NA
2000,SoulDecision,03:25:00,Faded,2001-10-13,67,NA
2000,SoulDecision,03:25:00,Faded,2001-10-20,68,NA
2000,SoulDecision,03:25:00,Faded,2001-10-27,69,NA
2000,SoulDecision,03:25:00,Faded,2001-11-03,70,NA
2000,SoulDecision,03:25:00,Faded,2001-11-10,71,NA
2000,SoulDecision,03:25:00,Faded,2001-11-17,72,NA
2000,SoulDecision,03:25:00,Faded,2001-11-24,73,NA
2000,SoulDecision,03:25:00,Faded,2001-12-01,74,NA
2000,SoulDecision,03:25:00,Faded,2001-12-08,75,NA
2000,SoulDecision,03:25:00,Faded,2001-12-15,76,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-01-29,1,76
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-02-05,2,59
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-02-12,3,52
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-02-19,4,52
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-02-26,5,14
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-03-04,6,14
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-03-11,7,17
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-03-18,8,24
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-03-25,9,33
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-04-01,10,35
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-04-08,11,41
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-04-15,12,45
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-04-22,13,54
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-04-29,14,64
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-05-06,15,64
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-05-13,16,81
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-05-20,17,97
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-05-27,18,92
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-06-03,19,86
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-06-10,20,90
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-06-17,21,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-06-24,22,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-07-01,23,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-07-08,24,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-07-15,25,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-07-22,26,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-07-29,27,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-08-05,28,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-08-12,29,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-08-19,30,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-08-26,31,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-09-02,32,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-09-09,33,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-09-16,34,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-09-23,35,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-09-30,36,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-10-07,37,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-10-14,38,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-10-21,39,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-10-28,40,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-11-04,41,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-11-11,42,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-11-18,43,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-11-25,44,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-12-02,45,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-12-09,46,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-12-16,47,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-12-23,48,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2000-12-30,49,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-01-06,50,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-01-13,51,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-01-20,52,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-01-27,53,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-02-03,54,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-02-10,55,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-02-17,56,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-02-24,57,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-03-03,58,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-03-10,59,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-03-17,60,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-03-24,61,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-03-31,62,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-04-07,63,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-04-14,64,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-04-21,65,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-04-28,66,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-05-05,67,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-05-12,68,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-05-19,69,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-05-26,70,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-06-02,71,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-06-09,72,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-06-16,73,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-06-23,74,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-06-30,75,NA
2000,"Spears, Britney",04:30:00,From The Bottom Of M...,2001-07-07,76,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-08-12,1,61
2000,"Spears, Britney",03:23:00,Lucky,2000-08-19,2,41
2000,"Spears, Britney",03:23:00,Lucky,2000-08-26,3,28
2000,"Spears, Britney",03:23:00,Lucky,2000-09-02,4,26
2000,"Spears, Britney",03:23:00,Lucky,2000-09-09,5,23
2000,"Spears, Britney",03:23:00,Lucky,2000-09-16,6,29
2000,"Spears, Britney",03:23:00,Lucky,2000-09-23,7,30
2000,"Spears, Britney",03:23:00,Lucky,2000-09-30,8,40
2000,"Spears, Britney",03:23:00,Lucky,2000-10-07,9,66
2000,"Spears, Britney",03:23:00,Lucky,2000-10-14,10,86
2000,"Spears, Britney",03:23:00,Lucky,2000-10-21,11,100
2000,"Spears, Britney",03:23:00,Lucky,2000-10-28,12,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-11-04,13,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-11-11,14,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-11-18,15,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-11-25,16,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-12-02,17,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-12-09,18,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-12-16,19,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-12-23,20,NA
2000,"Spears, Britney",03:23:00,Lucky,2000-12-30,21,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-01-06,22,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-01-13,23,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-01-20,24,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-01-27,25,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-02-03,26,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-02-10,27,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-02-17,28,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-02-24,29,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-03-03,30,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-03-10,31,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-03-17,32,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-03-24,33,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-03-31,34,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-04-07,35,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-04-14,36,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-04-21,37,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-04-28,38,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-05-05,39,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-05-12,40,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-05-19,41,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-05-26,42,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-06-02,43,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-06-09,44,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-06-16,45,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-06-23,46,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-06-30,47,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-07-07,48,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-07-14,49,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-07-21,50,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-07-28,51,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-08-04,52,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-08-11,53,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-08-18,54,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-08-25,55,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-09-01,56,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-09-08,57,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-09-15,58,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-09-22,59,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-09-29,60,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-10-06,61,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-10-13,62,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-10-20,63,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-10-27,64,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-11-03,65,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-11-10,66,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-11-17,67,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-11-24,68,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-12-01,69,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-12-08,70,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-12-15,71,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-12-22,72,NA
2000,"Spears, Britney",03:23:00,Lucky,2001-12-29,73,NA
2000,"Spears, Britney",03:23:00,Lucky,2002-01-05,74,NA
2000,"Spears, Britney",03:23:00,Lucky,2002-01-12,75,NA
2000,"Spears, Britney",03:23:00,Lucky,2002-01-19,76,NA
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-04-22,1,67
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-04-29,2,38
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-05-06,3,26
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-05-13,4,19
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-05-20,5,15
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-05-27,6,13
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-06-03,7,12
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-06-10,8,9
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-06-17,9,9
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-06-24,10,10
2000,"Spears, Britney",03:30:00,Oops!.. I Did It Aga...,2000-07-01,11,14
